EventID,DisasterType,Date,Latitude,Longitude,Region,Personnel,MedicalSupplies,Shelters,FoodWater,ResponseTime,ResponseDuration,PeopleAffected,PeopleAssisted,InfrastructureCondition,PreparednessTraining,CommunityAwareness,AgenciesInvolved,CoordinationScore,CommunicationScore,EconomicDamage,Casualties,LongTermImpact
533,Tornado,2017-12-27,45.085599499522615,-113.3369536190553,New Orleans,202,873,48,994,slow,long,medium,high,Good,Yes,Yes,medium,medium,medium,high,medium,5
534,Earthquake,2018-01-01,48.00043075670369,-92.7671852387015,New Orleans,385,407,11,1792,medium,medium,low,high,Fair,Yes,No,low,low,medium,high,medium,8
535,Tornado,2018-01-07,29.604740905567496,-120.23857050165186,New Orleans,136,400,20,864,medium,short,low,high,Poor,Yes,Yes,high,medium,low,medium,medium,6
536,Hurricane,2018-01-12,45.54523161967312,-111.80535136739144,Houston,73,187,10,567,medium,long,medium,medium,Fair,Yes,No,medium,high,high,medium,medium,6
537,Hurricane,2018-01-18,39.34227993520081,-107.88191609312074,Alaska,254,499,27,581,medium,long,high,medium,Fair,Yes,Yes,medium,high,medium,low,medium,8
538,Earthquake,2018-01-23,33.79984517453409,-117.26130153858372,California,299,585,82,1552,medium,long,high,medium,Fair,Yes,Yes,medium,low,low,medium,high,7
539,Tornado,2018-01-29,42.984270863191966,-122.324862286136,California,445,762,77,1429,medium,long,high,high,Fair,No,No,low,high,medium,low,low,6
540,Earthquake,2018-02-03,31.87568800984323,-122.13426788529596,Alaska,453,197,56,401,medium,long,low,low,Poor,No,Yes,high,medium,medium,medium,medium,8
541,Flood,2018-02-09,33.75102805383376,-124.07812891851944,Austin,195,304,19,890,slow,short,high,high,Good,Yes,Yes,medium,low,low,low,medium,9
542,Hurricane,2018-02-14,35.645671477084534,-73.9338435004604,New Orleans,484,743,62,1702,slow,long,low,low,Fair,Yes,No,medium,low,medium,high,high,9
543,Hurricane,2018-02-20,47.396174871539344,-109.24856141664428,New Orleans,166,418,91,681,slow,medium,low,high,Poor,Yes,No,medium,low,medium,high,low,8
544,Hurricane,2018-02-25,25.81411740038559,-86.66867201187368,Alaska,227,599,96,1635,fast,medium,high,medium,Fair,No,No,medium,high,medium,medium,low,7
545,Earthquake,2018-03-03,33.505378342278775,-117.87550426138598,Austin,355,948,40,1566,slow,medium,medium,high,Good,No,Yes,medium,high,low,medium,low,5
546,Flood,2018-03-08,31.29916072606381,-124.00837184876607,Alaska,234,709,55,883,fast,medium,high,medium,Poor,Yes,Yes,low,low,low,medium,medium,7
547,Hurricane,2018-03-13,41.654014100020646,-84.62626256217291,Houston,421,435,42,1188,fast,long,medium,medium,Fair,No,No,high,high,low,high,medium,8
548,Hurricane,2018-03-19,26.05161365744881,-98.60059179965172,New Orleans,206,349,44,336,fast,long,medium,high,Good,Yes,No,high,medium,low,low,medium,7
549,Hurricane,2018-03-24,39.84280929806711,-85.8321866100745,California,352,445,59,437,medium,short,high,high,Good,No,Yes,low,medium,high,high,high,5
550,Flood,2018-03-30,38.53566233368035,-118.35350819433415,Austin,50,723,31,1268,medium,long,high,low,Fair,No,No,high,medium,low,medium,low,8
551,Tornado,2018-04-04,29.637043510356108,-121.67267008183904,California,255,696,65,1328,slow,long,high,medium,Poor,Yes,Yes,high,high,medium,high,high,5
552,Flood,2018-04-10,35.85408623379371,-88.39506823188236,California,101,567,82,582,medium,long,high,low,Poor,No,No,high,low,medium,high,low,5
553,Hurricane,2018-04-15,40.07534817912735,-113.09134663264902,California,151,557,27,1401,medium,long,low,medium,Fair,No,Yes,medium,high,low,high,low,6
554,Earthquake,2018-04-21,29.02857861399672,-84.08385871669458,California,442,290,29,1978,medium,medium,high,high,Fair,No,Yes,medium,medium,high,high,high,9
555,Earthquake,2018-04-26,40.40016230335945,-102.09364622692904,Phoenix,419,191,81,1536,slow,long,medium,high,Good,No,Yes,medium,high,medium,low,high,9
556,Flood,2018-05-02,43.84953985346608,-86.29031294024652,Phoenix,429,907,42,1735,fast,long,low,medium,Poor,Yes,No,high,medium,high,high,medium,6
557,Flood,2018-05-07,27.361408840304392,-107.37757132356872,Phoenix,377,732,59,1831,slow,long,medium,medium,Poor,Yes,Yes,medium,high,high,high,medium,8
558,Tornado,2018-05-13,34.6115711468585,-112.42688694658052,Austin,394,782,62,1548,fast,long,high,high,Good,Yes,Yes,high,medium,high,medium,high,9
559,Tornado,2018-05-18,38.25195537897362,-86.36680854769997,Alaska,305,145,85,992,medium,long,medium,high,Fair,Yes,Yes,high,medium,high,high,high,8
560,Earthquake,2018-05-24,47.17601236659068,-91.49625870313758,Houston,201,719,76,340,medium,long,medium,medium,Poor,Yes,No,low,low,low,high,low,9
561,Tornado,2018-05-29,28.626864491774,-90.82871229202004,Houston,73,963,99,1367,medium,medium,high,high,Good,No,Yes,medium,high,medium,high,low,6
562,Tornado,2018-06-04,40.34900361241185,-78.24886823476302,Alaska,489,129,76,1403,medium,long,low,high,Fair,Yes,No,low,low,medium,high,high,7
563,Hurricane,2018-06-09,27.357697691378497,-96.19939923002607,Phoenix,261,176,12,1407,medium,short,medium,high,Good,Yes,No,low,medium,high,low,low,5
564,Tornado,2018-06-15,42.63487037661852,-120.02471317815996,Alaska,244,276,70,767,slow,medium,high,low,Fair,No,No,high,high,high,high,medium,9
565,Flood,2018-06-20,34.18495949005773,-78.53324394331423,New Orleans,326,542,85,374,medium,long,medium,low,Good,Yes,No,high,high,high,high,low,6
566,Tornado,2018-06-26,43.89100615903264,-113.81237335795402,Houston,252,537,44,928,medium,long,medium,high,Poor,No,Yes,medium,low,medium,medium,high,8
567,Hurricane,2018-07-01,32.78405484599016,-118.7859913705919,Austin,301,319,31,1529,slow,medium,low,medium,Fair,Yes,Yes,low,medium,high,high,high,7
568,Hurricane,2018-07-07,25.640453342012364,-92.20900739637796,California,172,272,61,1423,medium,medium,low,high,Poor,No,No,medium,high,high,medium,medium,6
569,Hurricane,2018-07-12,41.5031763129002,-81.20739280855673,Alaska,492,926,57,1684,medium,long,high,low,Fair,No,No,medium,low,low,low,low,8
570,Tornado,2018-07-18,48.49357047067545,-110.2259215284371,Alaska,237,246,67,1506,medium,long,medium,medium,Poor,No,No,low,low,high,medium,high,8
571,Tornado,2018-07-23,41.19663378765447,-97.09702446909743,Alaska,184,616,68,1287,medium,medium,medium,medium,Good,Yes,No,high,medium,high,low,high,6
572,Hurricane,2018-07-29,37.555337976003365,-105.04858526197606,New Orleans,423,149,78,1686,fast,long,high,low,Poor,No,Yes,high,high,high,low,high,8
573,Earthquake,2018-08-03,41.1555898616261,-90.58303497758573,New Orleans,223,481,50,1596,medium,short,medium,high,Fair,No,Yes,medium,high,low,high,low,8
574,Tornado,2018-08-09,32.87919363468647,-75.13644262322535,Phoenix,263,106,17,1441,medium,medium,high,medium,Fair,Yes,Yes,medium,low,medium,high,high,5
575,Hurricane,2018-08-14,32.82973771622672,-100.43251964918043,Alaska,116,388,80,1970,medium,long,low,medium,Poor,No,Yes,medium,medium,high,high,high,7
576,Earthquake,2018-08-20,34.31511186724979,-107.70539257543686,Houston,226,950,78,501,slow,medium,low,medium,Good,No,No,low,medium,high,medium,medium,6
577,Tornado,2018-08-25,49.22112705766733,-84.1836241390096,Alaska,90,131,91,1357,medium,short,high,low,Fair,No,No,medium,medium,medium,low,low,6
578,Earthquake,2018-08-30,33.73778070106688,-74.7730599345641,California,320,371,60,1029,slow,long,medium,high,Good,Yes,No,high,medium,medium,medium,low,6
579,Flood,2018-09-05,28.28827741533825,-106.69449782409087,California,494,692,91,464,medium,long,low,high,Good,Yes,Yes,low,low,high,high,high,7
580,Earthquake,2018-09-10,45.03323779341298,-112.94545641541656,New Orleans,218,761,43,380,medium,long,low,medium,Poor,Yes,Yes,medium,high,high,high,medium,5
581,Tornado,2018-09-16,42.12410151622582,-115.43297088957073,Alaska,50,277,23,1895,medium,long,high,high,Fair,Yes,Yes,medium,low,high,medium,low,8
582,Tornado,2018-09-21,35.0853273083909,-103.8560811558776,New Orleans,196,157,15,1500,fast,medium,high,high,Fair,Yes,Yes,medium,medium,low,high,medium,7
583,Flood,2018-09-27,37.07252682592583,-96.55363897952785,Alaska,154,359,28,1134,slow,short,high,high,Fair,Yes,No,medium,medium,medium,medium,high,5
584,Hurricane,2018-10-02,42.98799141251217,-98.15276681015392,California,413,894,24,1643,fast,medium,low,high,Good,Yes,No,high,low,high,high,low,7
585,Tornado,2018-10-08,29.43142806830794,-98.3619364596794,Phoenix,435,217,54,797,slow,long,medium,high,Fair,Yes,No,medium,medium,medium,low,medium,8
586,Hurricane,2018-10-13,34.39460425582283,-106.9269618762595,New Orleans,82,149,64,1323,slow,medium,high,medium,Poor,No,No,high,low,medium,medium,low,5
587,Hurricane,2018-10-19,26.653504664157584,-120.45682751863365,California,144,867,89,336,fast,long,high,low,Good,Yes,Yes,high,high,medium,medium,high,5
588,Flood,2018-10-24,33.96031619875711,-119.19402883476572,Phoenix,235,346,36,348,slow,long,high,low,Good,No,Yes,medium,low,low,high,high,9
589,Tornado,2018-10-30,28.4003601446701,-118.85261578684434,Houston,192,208,69,624,slow,long,high,high,Poor,No,No,high,high,medium,low,high,5
590,Tornado,2018-11-04,28.012316712363187,-94.93636387688326,Phoenix,158,123,89,1485,medium,long,high,medium,Fair,Yes,No,high,medium,high,medium,high,6
591,Earthquake,2018-11-10,26.62308868018671,-117.4698857171095,Alaska,452,166,98,976,medium,long,high,high,Good,No,No,high,medium,low,high,medium,7
592,Tornado,2018-11-15,46.3656771150702,-76.59533638105911,Alaska,110,401,92,1817,fast,long,medium,low,Poor,Yes,No,high,medium,medium,high,low,9
593,Tornado,2018-11-21,30.744256314734294,-84.44132326165317,New Orleans,268,819,11,745,fast,long,low,high,Fair,No,Yes,high,low,high,high,medium,5
594,Hurricane,2018-11-26,31.671369833900016,-111.287664894245,Phoenix,269,523,57,1298,slow,short,medium,low,Poor,No,No,high,medium,low,high,low,7
595,Flood,2018-12-02,44.14012586907887,-103.03436384791252,California,201,786,38,678,fast,long,medium,low,Poor,Yes,No,medium,medium,low,medium,high,6
596,Earthquake,2018-12-07,29.37631990155598,-79.48441930057939,Alaska,163,448,14,1575,slow,long,medium,high,Poor,Yes,Yes,medium,low,medium,high,medium,7
597,Earthquake,2018-12-13,25.651204735781597,-119.75010076174097,New Orleans,355,254,57,1709,slow,short,high,high,Good,Yes,No,high,low,medium,low,medium,6
598,Earthquake,2018-12-18,26.79943981517502,-96.0693299116283,Phoenix,387,969,28,1436,medium,long,high,medium,Poor,Yes,Yes,medium,medium,medium,medium,high,9
599,Tornado,2018-12-24,48.52969009989409,-95.36331694623816,Alaska,135,705,67,1523,slow,medium,high,medium,Fair,Yes,No,medium,high,medium,medium,low,8
600,Tornado,2018-12-29,32.0746936722836,-83.39731093186623,California,131,308,61,1137,slow,short,low,low,Fair,Yes,Yes,low,low,medium,medium,high,5
601,Hurricane,2019-01-04,26.62832628160812,-89.7527960915914,California,443,796,10,537,fast,long,high,medium,Fair,Yes,No,medium,high,high,medium,low,7
602,Earthquake,2019-01-09,30.627178650511823,-105.7673671446992,Austin,384,969,36,600,slow,long,medium,high,Poor,No,No,high,medium,high,medium,high,8
603,Hurricane,2019-01-15,38.83515092569653,-107.54862276505798,Phoenix,354,736,55,376,slow,long,high,high,Poor,Yes,No,medium,low,high,high,low,5
604,Flood,2019-01-20,37.08653805691812,-71.73541645860816,Phoenix,290,752,75,294,medium,medium,high,high,Fair,Yes,Yes,high,high,high,high,high,6
605,Earthquake,2019-01-26,32.707291007807285,-81.59117138758188,New Orleans,373,547,89,452,slow,long,high,high,Good,No,No,medium,high,low,medium,high,8
606,Flood,2019-01-31,48.33423784737039,-80.96809895061212,Phoenix,493,494,80,1581,medium,medium,high,high,Good,Yes,No,medium,high,high,medium,low,7
607,Earthquake,2019-02-05,48.44364647230307,-109.15339679843528,Phoenix,110,529,52,1520,slow,long,high,medium,Fair,No,No,high,high,medium,medium,low,6
608,Tornado,2019-02-11,36.70939219380148,-117.04590929734776,California,118,859,23,1787,fast,short,low,medium,Fair,Yes,Yes,medium,medium,low,high,high,7
609,Tornado,2019-02-16,36.18154993657263,-80.67504244759843,Houston,461,560,19,1298,medium,medium,high,medium,Good,No,Yes,high,high,medium,medium,high,9
610,Tornado,2019-02-22,27.17017089180809,-96.99996974057647,California,493,995,86,1196,fast,medium,medium,high,Poor,No,Yes,medium,medium,high,high,medium,6
611,Hurricane,2019-02-27,48.88947086854375,-88.07551750725568,Austin,331,344,78,1119,medium,short,high,low,Fair,No,No,medium,medium,medium,low,high,9
612,Hurricane,2019-03-05,37.85000196695244,-108.3902454716117,Austin,81,398,89,1370,slow,short,medium,low,Good,Yes,No,low,medium,low,medium,high,5
613,Tornado,2019-03-10,27.08364962010321,-78.71945923580745,New Orleans,306,901,68,699,slow,short,high,high,Fair,Yes,No,medium,medium,high,high,low,8
614,Tornado,2019-03-16,26.90518938676526,-77.87988237765444,Phoenix,297,600,46,860,slow,medium,medium,high,Good,No,No,medium,high,medium,medium,high,8
615,Hurricane,2019-03-21,35.993293625620694,-78.43815772505059,Austin,377,988,40,603,slow,long,high,low,Poor,No,No,low,medium,medium,medium,medium,8
616,Tornado,2019-03-27,45.26041124387649,-110.03260685664164,Phoenix,226,356,73,1859,medium,medium,high,high,Fair,Yes,No,high,high,low,medium,high,7
617,Tornado,2019-04-01,31.682006492532857,-86.29058995194279,New Orleans,461,165,38,1295,medium,short,high,high,Good,Yes,Yes,medium,medium,low,low,high,5
618,Flood,2019-04-07,38.147499980823824,-115.80166137796664,Austin,124,694,82,1001,slow,long,high,high,Good,No,Yes,high,high,high,medium,high,6
619,Flood,2019-04-12,27.090593680475862,-105.878729771115,Alaska,223,552,83,1275,medium,long,high,medium,Fair,No,Yes,high,high,high,high,medium,7
620,Earthquake,2019-04-18,37.97665591254029,-84.6543556418582,California,276,980,59,894,medium,long,low,medium,Fair,No,Yes,high,high,medium,medium,high,8
621,Tornado,2019-04-23,47.37628098855821,-71.72652825183131,New Orleans,290,517,43,851,fast,long,medium,high,Poor,Yes,Yes,medium,high,medium,low,high,9
622,Hurricane,2019-04-29,26.66152157338893,-108.6328021575896,Phoenix,374,828,74,968,medium,medium,high,high,Good,Yes,No,low,low,high,medium,medium,9
623,Earthquake,2019-05-04,49.305036907859375,-103.62731641249933,Phoenix,484,982,27,1076,medium,long,low,high,Good,Yes,No,low,low,low,high,low,7
624,Tornado,2019-05-10,35.575474841229,-105.31396357372417,Austin,182,197,66,1165,medium,long,medium,high,Poor,No,No,low,low,medium,high,high,6
625,Tornado,2019-05-15,28.43112594348789,-89.82377672174965,Austin,162,387,34,1869,medium,medium,medium,high,Good,No,No,medium,medium,medium,high,medium,5
626,Hurricane,2019-05-21,30.578483391157512,-99.74815563139794,Phoenix,442,331,61,1931,slow,long,high,medium,Poor,Yes,No,high,high,high,high,high,8
627,Earthquake,2019-05-26,32.85663664974765,-114.47335829781684,Phoenix,341,376,47,873,fast,long,medium,low,Good,Yes,Yes,high,medium,high,high,low,8
628,Flood,2019-06-01,35.76931668865119,-118.58510792010216,Phoenix,206,945,43,504,medium,short,high,low,Poor,Yes,No,medium,medium,medium,high,high,8
629,Hurricane,2019-06-06,46.127273142047954,-110.32602249768746,Phoenix,147,689,84,666,medium,long,high,medium,Poor,No,No,low,low,high,medium,low,6
630,Hurricane,2019-06-12,41.93337799012741,-104.47778933516392,Houston,311,897,84,1943,medium,medium,low,medium,Good,Yes,Yes,medium,high,high,high,high,7
631,Earthquake,2019-06-17,35.45684317496725,-74.98042849132585,Alaska,82,407,84,329,slow,medium,medium,low,Poor,Yes,Yes,high,high,high,high,high,7
632,Earthquake,2019-06-23,46.867073875462914,-78.63574241530254,Austin,127,406,12,1252,medium,long,high,high,Poor,Yes,Yes,medium,medium,high,low,low,9
633,Flood,2019-06-28,25.304762814531216,-99.96969449887226,Austin,152,411,58,848,slow,long,medium,high,Fair,No,No,high,low,high,medium,high,9
634,Flood,2019-07-04,29.537105652826973,-96.22273572757112,California,237,699,25,589,medium,medium,high,medium,Fair,No,Yes,high,high,high,high,low,9
635,Earthquake,2019-07-09,42.05136632726958,-90.25500267433095,Austin,442,127,14,1516,slow,short,high,medium,Good,Yes,No,high,medium,high,medium,low,8
636,Flood,2019-07-15,33.84255347449207,-81.17445912552142,California,225,682,51,727,medium,long,medium,high,Poor,No,No,high,medium,high,medium,medium,7
637,Tornado,2019-07-20,39.91904169125086,-112.1094459883837,New Orleans,427,558,23,1892,fast,short,medium,high,Poor,No,Yes,low,medium,high,high,high,9
638,Earthquake,2019-07-25,34.33460781383814,-77.87150218361785,Houston,135,785,47,723,slow,long,high,high,Poor,Yes,No,medium,medium,high,medium,high,7
639,Flood,2019-07-31,48.31367543629352,-116.93937844317438,Austin,272,719,27,1192,slow,short,high,medium,Poor,Yes,Yes,high,medium,high,low,low,6
640,Flood,2019-08-05,37.65347291359433,-100.42109306673392,Alaska,373,792,38,765,fast,medium,high,low,Fair,Yes,Yes,low,medium,medium,high,low,6
641,Flood,2019-08-11,31.167495045415908,-91.6287673654775,Houston,191,498,47,1934,fast,medium,high,high,Poor,No,Yes,medium,medium,high,medium,low,8
642,Earthquake,2019-08-16,28.904919114820423,-117.89217096441423,Alaska,200,363,60,1898,slow,long,high,low,Poor,Yes,Yes,high,low,low,low,low,8
643,Earthquake,2019-08-22,26.227434277839663,-122.42163174686952,California,59,559,10,1836,slow,medium,low,high,Good,Yes,Yes,low,low,high,low,low,5
644,Hurricane,2019-08-27,42.00251682668283,-105.05969082983928,Austin,223,695,59,1684,medium,medium,high,high,Fair,No,Yes,medium,medium,high,medium,low,6
645,Tornado,2019-09-02,42.55483983011405,-103.17823210671406,New Orleans,229,154,41,806,slow,medium,medium,high,Good,Yes,No,high,medium,high,high,medium,9
646,Hurricane,2019-09-07,46.58155595154192,-121.18559007793678,Austin,62,929,28,1612,slow,long,high,high,Fair,Yes,No,high,high,low,medium,low,6
647,Flood,2019-09-13,32.42699852439965,-117.9105335416949,Alaska,252,633,77,1643,slow,long,high,medium,Good,No,Yes,high,medium,medium,low,medium,5
648,Flood,2019-09-18,31.20839095214648,-109.87178389658,California,73,353,69,1619,fast,long,high,medium,Poor,No,Yes,medium,medium,low,medium,high,8
649,Earthquake,2019-09-24,30.0168595630249,-83.69144086530079,Houston,109,155,20,1956,fast,medium,low,low,Fair,No,Yes,medium,medium,low,high,medium,8
650,Hurricane,2019-09-29,44.98517956815971,-104.57901923578991,California,186,702,25,1926,medium,long,high,medium,Good,Yes,Yes,high,low,medium,high,medium,6
651,Tornado,2019-10-05,44.55341255295264,-73.00789442190566,New Orleans,297,505,54,1324,slow,medium,high,medium,Fair,Yes,No,low,medium,high,high,high,9
652,Earthquake,2019-10-10,41.96694966448784,-78.50573668290065,California,167,837,67,1667,medium,long,high,high,Fair,No,Yes,medium,low,high,medium,low,8
653,Tornado,2019-10-16,48.90229035426204,-96.46251407930488,California,105,686,37,644,slow,long,high,high,Good,No,Yes,low,high,medium,medium,high,9
654,Earthquake,2019-10-21,44.519741566752685,-99.4467235618042,Phoenix,281,784,19,1138,medium,long,high,high,Fair,Yes,Yes,high,medium,low,low,medium,5
655,Tornado,2019-10-27,28.3276700657654,-113.92031582284548,New Orleans,283,290,81,1141,slow,long,high,low,Poor,Yes,Yes,medium,high,low,high,high,5
656,Tornado,2019-11-01,33.206122587614345,-75.56654434154385,Alaska,75,356,79,829,medium,long,high,high,Fair,Yes,No,high,low,high,high,medium,5
657,Tornado,2019-11-07,41.62850490403905,-110.250443457245,Alaska,258,297,52,291,slow,medium,medium,medium,Fair,No,No,medium,medium,high,medium,high,7
658,Hurricane,2019-11-12,35.60493976389105,-72.80683843485747,California,72,453,76,1594,slow,long,high,low,Good,No,Yes,medium,medium,high,high,low,8
659,Tornado,2019-11-18,25.31614376131625,-115.76680398411024,Austin,178,490,35,1219,slow,long,high,high,Poor,No,No,high,high,low,high,medium,7
660,Earthquake,2019-11-23,46.46476463749552,-98.72996185955724,Austin,127,503,25,1770,medium,medium,medium,high,Good,Yes,Yes,medium,low,high,high,medium,8
661,Tornado,2019-11-29,44.08044355750479,-100.33431453429338,New Orleans,67,785,98,718,slow,long,medium,low,Good,No,No,high,low,medium,medium,low,9
662,Tornado,2019-12-04,28.7278850413362,-113.2321207170622,Houston,484,209,33,497,medium,long,low,high,Fair,Yes,Yes,high,medium,low,high,medium,8
663,Flood,2019-12-10,36.28115981065728,-119.93748338566988,New Orleans,245,295,36,1437,medium,long,medium,medium,Fair,No,No,high,low,medium,low,high,7
664,Tornado,2019-12-15,39.42840576997092,-115.54773325011972,Houston,401,401,79,755,slow,long,low,high,Poor,Yes,Yes,high,high,low,medium,high,6
665,Hurricane,2019-12-21,35.9820689676485,-121.59638066768991,New Orleans,130,874,85,1799,slow,long,high,medium,Good,No,Yes,high,high,low,medium,high,8
666,Flood,2019-12-26,49.15925220782559,-118.27401619883798,Alaska,107,665,79,1923,slow,long,low,high,Good,No,No,medium,medium,low,medium,low,6
667,Tornado,2020-01-01,34.8617712666112,-85.10698698857672,California,143,163,36,1680,medium,long,low,low,Fair,Yes,No,medium,high,medium,high,low,6
668,Earthquake,2020-01-06,49.42629640004806,-83.5833030871928,Austin,79,969,12,741,medium,long,medium,medium,Fair,Yes,No,high,low,low,medium,medium,9
669,Hurricane,2020-01-11,44.84137600420405,-105.13115770429602,Phoenix,200,244,68,1142,slow,medium,high,high,Good,No,Yes,high,high,medium,medium,medium,9
670,Earthquake,2020-01-17,35.56283467341332,-88.39368682680202,California,478,540,43,919,slow,long,medium,high,Poor,No,Yes,medium,medium,low,low,high,7
671,Tornado,2020-01-22,35.59852540463589,-112.55851783663786,Phoenix,449,919,22,1271,slow,long,high,medium,Fair,Yes,No,medium,medium,medium,medium,low,6
672,Earthquake,2020-01-28,28.917845319683483,-84.03174720551976,Phoenix,119,683,57,658,fast,medium,medium,medium,Poor,Yes,Yes,high,high,low,low,high,8
673,Tornado,2020-02-02,36.00324343457742,-82.8613565060371,New Orleans,74,260,24,1127,slow,long,high,high,Good,Yes,No,high,high,medium,low,medium,6
674,Hurricane,2020-02-08,43.15793917787528,-87.35420244893069,Phoenix,350,722,11,1398,slow,long,high,medium,Poor,No,Yes,high,high,high,medium,low,5
675,Hurricane,2020-02-13,26.35453206338284,-96.0463712997518,Houston,305,613,96,1792,slow,long,high,high,Poor,No,No,low,high,medium,low,low,7
676,Hurricane,2020-02-19,36.79583260661664,-70.20652452469633,New Orleans,173,482,61,439,fast,long,medium,medium,Fair,Yes,Yes,medium,high,high,high,low,9
677,Hurricane,2020-02-24,30.22937749236918,-81.92264957580807,New Orleans,325,613,82,565,slow,long,medium,medium,Poor,Yes,No,low,medium,high,high,medium,9
678,Earthquake,2020-03-01,46.90962727795877,-71.77412533894221,Phoenix,295,294,18,873,slow,short,high,medium,Good,No,No,low,medium,low,high,high,6
679,Tornado,2020-03-06,33.51367468209402,-118.33201049683584,Phoenix,185,541,72,511,medium,long,high,high,Good,Yes,Yes,high,medium,low,low,medium,9
680,Flood,2020-03-12,46.50775748091464,-117.49374621066936,New Orleans,204,265,78,1162,medium,long,high,high,Poor,No,No,high,medium,medium,high,high,9
681,Flood,2020-03-17,35.0260376922169,-102.6985866578792,Alaska,176,385,94,526,medium,long,high,medium,Good,Yes,Yes,high,high,medium,medium,high,9
682,Flood,2020-03-23,30.901479794209045,-90.02096485940325,New Orleans,201,810,91,488,slow,medium,high,medium,Good,Yes,Yes,high,medium,medium,medium,high,5
683,Hurricane,2020-03-28,29.501507249426243,-112.68934627052025,California,53,462,47,795,slow,medium,low,medium,Fair,Yes,No,low,medium,high,low,low,6
684,Flood,2020-04-03,31.401010863904958,-111.10708103170872,Alaska,209,269,68,1445,fast,medium,medium,low,Poor,No,Yes,medium,medium,low,low,medium,7
685,Hurricane,2020-04-08,32.458008458954964,-98.13550370890472,California,388,276,66,1094,fast,medium,high,high,Good,No,No,medium,high,low,high,high,6
686,Earthquake,2020-04-14,43.70054603195389,-119.3214825717258,California,215,592,45,1014,slow,medium,high,high,Good,No,No,medium,high,high,high,low,6
687,Flood,2020-04-19,36.817636984943015,-85.95010150694475,Phoenix,361,886,26,207,fast,long,high,high,Poor,No,Yes,medium,medium,low,low,low,9
688,Hurricane,2020-04-25,39.26547161332908,-89.64875064511224,New Orleans,187,244,80,747,medium,medium,medium,medium,Fair,Yes,Yes,medium,low,high,low,high,7
689,Earthquake,2020-04-30,26.03652937690988,-91.16984200579051,Alaska,299,967,74,903,slow,long,low,medium,Poor,Yes,No,high,medium,medium,low,medium,9
690,Tornado,2020-05-06,37.08335342749152,-94.34511313887198,Austin,465,958,51,1691,fast,long,medium,low,Poor,Yes,No,high,low,medium,high,high,8
691,Hurricane,2020-05-11,30.99344586837164,-114.44794767257297,New Orleans,491,872,87,1538,medium,medium,medium,high,Fair,Yes,No,high,high,medium,low,high,6
692,Earthquake,2020-05-17,45.48294876248728,-90.93046344298924,Alaska,101,511,64,1309,medium,medium,low,low,Good,Yes,Yes,high,medium,medium,medium,high,7
693,Earthquake,2020-05-22,49.01887928518565,-82.237695612788,Houston,329,771,90,1921,medium,long,low,high,Poor,No,No,high,high,medium,high,high,8
694,Flood,2020-05-28,26.40491493857088,-99.41269407911302,Phoenix,275,869,24,1910,medium,long,high,low,Fair,No,Yes,low,medium,low,low,high,6
695,Tornado,2020-06-02,49.69663992389012,-115.81920587250622,Houston,241,211,75,1726,slow,long,high,medium,Poor,Yes,Yes,medium,high,medium,low,high,5
696,Flood,2020-06-08,47.22677166383134,-112.9602529482675,Austin,251,635,89,751,fast,long,low,medium,Poor,No,Yes,high,medium,high,medium,low,9
697,Tornado,2020-06-13,42.65774456555496,-71.37088145670509,New Orleans,144,134,45,1623,slow,short,low,low,Poor,No,Yes,medium,low,medium,medium,high,9
698,Flood,2020-06-18,37.95831206524038,-80.99289703835592,Austin,232,673,69,1847,slow,medium,high,high,Fair,Yes,No,medium,low,medium,high,medium,6
699,Earthquake,2020-06-24,45.57768880278101,-88.96768108460518,Austin,325,573,69,1326,slow,long,high,medium,Fair,Yes,No,low,medium,medium,medium,low,8
700,Tornado,2020-06-29,37.34389210357405,-118.0319460002629,Alaska,364,942,46,1812,fast,long,medium,medium,Good,No,No,high,high,medium,high,medium,9
701,Flood,2020-07-05,43.264932934579925,-120.03361910005688,California,305,216,29,1181,slow,long,high,high,Good,Yes,Yes,low,medium,high,low,high,7
702,Tornado,2020-07-10,46.27499738294101,-104.45896046615344,Austin,101,719,59,1302,medium,long,high,low,Poor,No,Yes,high,high,low,low,medium,8
703,Hurricane,2020-07-16,44.56535174098424,-81.99324696724322,New Orleans,77,804,11,1961,fast,medium,low,medium,Fair,No,No,medium,medium,medium,high,low,5
704,Tornado,2020-07-21,31.426485969459986,-102.8142088628136,Austin,337,515,50,1204,fast,medium,high,low,Poor,No,Yes,high,medium,high,medium,low,5
705,Flood,2020-07-27,48.84655105239953,-91.60593284240936,Houston,475,210,73,1398,medium,long,high,medium,Good,No,No,medium,high,medium,medium,low,9
706,Hurricane,2020-08-01,34.66571039130703,-73.60992133527151,Alaska,105,459,95,956,fast,long,high,high,Fair,Yes,Yes,high,medium,high,high,high,6
707,Hurricane,2020-08-07,34.67966010828236,-101.58068270809405,New Orleans,494,809,84,563,medium,short,low,high,Poor,Yes,Yes,medium,high,medium,medium,low,7
708,Hurricane,2020-08-12,44.68756992453065,-87.37479191912553,California,461,883,11,286,fast,long,high,high,Poor,No,Yes,high,medium,high,medium,medium,9
709,Tornado,2020-08-18,29.160924589611646,-84.19851229364465,California,228,756,59,1109,medium,medium,high,medium,Poor,Yes,No,high,low,medium,high,low,5
